,Timestamp,Object_List,Objects_Count,frisbee,clock,tv,bus,stop sign,person,chair,train,truck,car,airplane,traffic light,fire hydrant
746,1549644202979325,"['car', 'clock']",2,,1.0,,,,,,,,1.0,,,
747,1549643265439116,['truck'],1,,,,,,,,,1.0,,,,
748,1549644098827661,['car'],1,,,,,,,,,,1.0,,,
749,1549644201147792,['car'],1,,,,,,,,,,1.0,,,
750,1549644596104433,"['car', 'clock', 'car', 'car']",4,,1.0,,,,,,,,3.0,,,
751,1549644585015238,['car'],1,,,,,,,,,,1.0,,,
752,1549643996783217,['car'],1,,,,,,,,,,1.0,,,
753,1549643968732572,['car'],1,,,,,,,,,,1.0,,,
754,1549643041623453,"['truck', 'truck', 'car', 'bus']",4,,,,1.0,,,,,2.0,1.0,,,
755,1549644095028638,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
756,1549643146298784,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
757,1549643994971553,['car'],1,,,,,,,,,,1.0,,,
758,1549644294870436,"['car', 'clock']",2,,1.0,,,,,,,,1.0,,,
759,1549642808509862,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
760,1549643193701802,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
761,1549642764510638,['car'],1,,,,,,,,,,1.0,,,
762,1549643494753713,['truck'],1,,,,,,,,,1.0,,,,
763,1549642733571506,"['car', 'car']",2,,,,,,,,,,2.0,,,
764,1549643727381939,['car'],1,,,,,,,,,,1.0,,,
765,1549644468983221,['car'],1,,,,,,,,,,1.0,,,
766,1549643570349494,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
767,1549642830730680,['car'],1,,,,,,,,,,1.0,,,
768,1549642700875195,['truck'],1,,,,,,,,,1.0,,,,
769,1549644046146905,['car'],1,,,,,,,,,,1.0,,,
770,1549643639893438,['car'],1,,,,,,,,,,1.0,,,
771,1549643153589695,['person'],1,,,,,,1.0,,,,,,,
772,1549643107511748,['truck'],1,,,,,,,,,1.0,,,,
773,1549643511403978,['truck'],1,,,,,,,,,1.0,,,,
774,1549644311527716,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
775,1549643605173710,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
776,1549642885707217,['car'],1,,,,,,,,,,1.0,,,
777,1549643888399826,['car'],1,,,,,,,,,,1.0,,,
778,1549643197443541,"['car', 'car']",2,,,,,,,,,,2.0,,,
779,1549643437677607,['car'],1,,,,,,,,,,1.0,,,
780,1549644566664670,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
781,1549643487399395,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
782,1549643212162536,"['car', 'car', 'car', 'car', 'truck']",5,,,,,,,,,1.0,4.0,,,
783,1549643399247870,"['car', 'car']",2,,,,,,,,,,2.0,,,
784,1549643734676970,['car'],1,,,,,,,,,,1.0,,,
785,1549643701861868,['car'],1,,,,,,,,,,1.0,,,
786,1549643422952942,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
787,1549643098463728,['car'],1,,,,,,,,,,1.0,,,
788,1549643849946410,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
789,1549644113505778,"['car', 'person', 'car']",3,,,,,,1.0,,,,2.0,,,
790,1549644597919219,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
791,1549643904867828,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
792,1549644283835895,['car'],1,,,,,,,,,,1.0,,,
793,1549643610676729,"['car', 'car']",2,,,,,,,,,,2.0,,,
794,1549643364433402,"['car', 'car']",2,,,,,,,,,,2.0,,,
795,1549644258006657,['car'],1,,,,,,,,,,1.0,,,
796,1549643459829244,"['car', 'car']",2,,,,,,,,,,2.0,,,
797,1549643943020033,"['person', 'car', 'car']",3,,,,,,1.0,,,,2.0,,,
798,1549643217710594,['car'],1,,,,,,,,,,1.0,,,
799,1549644601673347,"['car', 'car']",2,,,,,,,,,,2.0,,,
800,1549643586942475,"['car', 'car']",2,,,,,,,,,,2.0,,,
801,1549644402271535,['car'],1,,,,,,,,,,1.0,,,
802,1549644272597929,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
803,1549643274546709,"['car', 'person']",2,,,,,,1.0,,,,1.0,,,
804,1549643807876152,"['car', 'car']",2,,,,,,,,,,2.0,,,
805,1549642981424091,"['car', 'car']",2,,,,,,,,,,2.0,,,
806,1549644380247576,"['car', 'car']",2,,,,,,,,,,2.0,,,
807,1549644625374419,"['clock', 'truck', 'car', 'car']",4,,1.0,,,,,,,1.0,2.0,,,
808,1549642788406816,"['car', 'car']",2,,,,,,,,,,2.0,,,
809,1549644020564957,['car'],1,,,,,,,,,,1.0,,,
810,1549644492767881,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
811,1549643606978868,"['car', 'car', 'car', 'car', 'car']",5,,,,,,,,,,5.0,,,
812,1549642691640878,"['truck', 'truck']",2,,,,,,,,,2.0,,,,
813,1549642985041455,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
814,1549643939401354,['car'],1,,,,,,,,,,1.0,,,
815,1549643206614578,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
816,1549644279975538,['car'],1,,,,,,,,,,1.0,,,
817,1549643515088439,['truck'],1,,,,,,,,,1.0,,,,
818,1549643162713658,"['truck', 'car', 'car', 'truck']",4,,,,,,,,,2.0,2.0,,,
819,1549643096647227,"['car', 'car']",2,,,,,,,,,,2.0,,,
820,1549643334999613,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
821,1549643632594494,['car'],1,,,,,,,,,,1.0,,,
822,1549642699005504,['bus'],1,,,,1.0,,,,,,,,,
823,1549643729185762,['car'],1,,,,,,,,,,1.0,,,
824,1549644232547909,"['car', 'car']",2,,,,,,,,,,2.0,,,
825,1549643853575750,['car'],1,,,,,,,,,,1.0,,,
826,1549644555660871,"['car', 'car']",2,,,,,,,,,,2.0,,,
827,1549644481787534,['car'],1,,,,,,,,,,1.0,,,
828,1549642878465610,"['truck', 'car', 'person']",3,,,,,,1.0,,,1.0,1.0,,,
829,1549643404738125,['car'],1,,,,,,,,,,1.0,,,
830,1549644027859945,['car'],1,,,,,,,,,,1.0,,,
831,1549643678143802,['car'],1,,,,,,,,,,1.0,,,
832,1549644522487380,['car'],1,,,,,,,,,,1.0,,,
833,1549644444977467,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
834,1549644393100893,"['car', 'car']",2,,,,,,,,,,2.0,,,
835,1549644367400994,"['car', 'car', 'car', 'car', 'car']",5,,,,,,,,,,5.0,,,
836,1549644465245793,"['person', 'car']",2,,,,,,1.0,,,,1.0,,,
837,1549644394905634,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
838,1549644586823268,['car'],1,,,,,,,,,,1.0,,,
839,1549644199339624,"['car', 'car']",2,,,,,,,,,,2.0,,,
840,1549643408361065,['car'],1,,,,,,,,,,1.0,,,
841,1549643899438698,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
842,1549643583258219,['car'],1,,,,,,,,,,1.0,,,
843,1549644239728116,"['car', 'car', 'car', 'car']",4,,,,,,,,,,4.0,,,
844,1549643492888173,"['car', 'truck']",2,,,,,,,,,1.0,1.0,,,
845,1549644300426863,['car'],1,,,,,,,,,,1.0,,,
846,1549643391884914,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
847,1549643093034612,['car'],1,,,,,,,,,,1.0,,,
848,1549644215950966,"['car', 'car', 'bus', 'car']",4,,,,1.0,,,,,,3.0,,,
849,1549642739117688,"['car', 'car']",2,,,,,,,,,,2.0,,,
850,1549644433870459,['car'],1,,,,,,,,,,1.0,,,
851,1549643491014270,['truck'],1,,,,,,,,,1.0,,,,
852,1549643950394451,"['car', 'car']",2,,,,,,,,,,2.0,,,
853,1549644189994989,"['person', 'car', 'car']",3,,,,,,1.0,,,,2.0,,,
854,1549643842698884,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
855,1549644333358728,"['person', 'car']",2,,,,,,1.0,,,,1.0,,,
856,1549643485587081,"['truck', 'car']",2,,,,,,,,,1.0,1.0,,,
857,1549643915794058,"['car', 'car']",2,,,,,,,,,,2.0,,,
858,1549644418975371,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
859,1549643261750861,['truck'],1,,,,,,,,,1.0,,,,
860,1549643322154638,['car'],1,,,,,,,,,,1.0,,,
861,1549643826155151,"['car', 'car', 'car']",3,,,,,,,,,,3.0,,,
862,1549644087731925,"['car', 'car']",2,,,,,,,,,,2.0,,,
863,1549643753035004,"['car', 'truck', 'truck']",3,,,,,,,,,2.0,1.0,,,
